Datetime,Z_m+,DO
2019-09-24,8.0,9.427947830000003
2019-09-24,8.5,9.417298900000002
2019-09-24,9.0,9.417298900000002
2019-09-24,9.5,9.40664997
2019-09-24,10.0,9.374703180000001
2019-09-24,10.5,9.385352110000001
2019-09-24,11.0,9.446963776428573
2019-09-24,11.5,9.446963776428573
2019-09-24,12.0,9.445442500714286
2019-09-24,12.5,9.446203138571429
2019-09-24,13.0,9.443160587142858
2019-09-24,13.5,9.439357397857146
2019-09-24,14.0,9.437836122142858
2019-09-24,14.5,9.450883986923078
2019-09-24,15.0,9.45579887769231
2019-09-24,15.5,9.45579887769231
2019-09-24,16.0,9.456618026153848
2019-09-24,16.5,9.462352065384616
2019-09-24,17.0,9.464809510769232
2019-09-25,1.0,10.013638980000001
2019-09-25,1.5,9.917798610000002
2019-09-25,2.0,9.82195824
2019-09-25,2.5,9.75806466
2019-09-25,3.0,10.013638980000001
2019-09-25,3.5,9.885851820000003
2019-09-25,4.0,9.726117870000001
2019-09-25,4.5,9.608979640000003
2019-09-25,5.0,9.545086060000001
2019-09-25,5.5,9.459894620000002
2019-09-25,6.0,9.449245690000001
2019-09-25,6.5,9.427947830000003
2019-09-25,7.0,9.449245690000001
2019-09-25,7.5,9.438596760000001
2019-09-25,8.0,9.427947830000003
2019-09-25,8.5,9.417298900000002
2019-09-25,9.0,9.417298900000002
2019-09-25,9.5,9.40664997
2019-09-25,10.0,9.374703180000001
2019-09-25,10.5,9.385352110000001
2019-09-25,11.0,9.446963776428573
2019-09-25,11.5,9.446963776428573
2019-09-25,12.0,9.445442500714286
2019-09-25,12.5,9.446203138571429
2019-09-25,13.0,9.443160587142858
2019-09-25,13.5,9.439357397857146
2019-09-25,14.0,9.437836122142858
2019-09-25,14.5,9.450883986923078
2019-09-25,15.0,9.45579887769231
2019-09-25,15.5,9.45579887769231
2019-09-25,16.0,9.456618026153848
2019-09-25,16.5,9.462352065384616
2019-09-25,17.0,9.464809510769232
2019-09-26,1.0,9.949745400000003
2019-09-26,1.5,10.02428791
2019-09-26,2.0,9.99234112
2019-09-26,2.5,9.75806466
2019-09-26,3.0,10.013638980000001
2019-09-26,3.5,9.885851820000003
2019-09-26,4.0,9.726117870000001
2019-09-26,4.5,9.608979640000003
2019-09-26,5.0,9.545086060000001
2019-09-26,5.5,9.459894620000002
2019-09-26,6.0,9.449245690000001
2019-09-26,6.5,9.427947830000003
2019-09-26,7.0,9.449245690000001
2019-09-26,7.5,9.438596760000001
2019-09-26,8.0,9.427947830000003
2019-09-26,8.5,9.417298900000002
2019-09-26,9.0,9.417298900000002
2019-09-26,9.5,9.40664997
2019-09-26,10.0,9.374703180000001
2019-09-26,10.5,9.385352110000001
2019-09-26,11.0,9.446963776428573
2019-09-26,11.5,9.446963776428573
2019-09-26,12.0,9.445442500714286
2019-09-26,12.5,9.446203138571429
2019-09-26,13.0,9.443160587142858
2019-09-26,13.5,9.439357397857146
2019-09-26,14.0,9.437836122142858
2019-09-26,14.5,9.450883986923078
2019-09-26,15.0,9.45579887769231
2019-09-26,15.5,9.45579887769231
2019-09-26,16.0,9.456618026153848
2019-09-26,16.5,9.462352065384616
2019-09-26,17.0,9.464809510769232
2020-03-06,1.0,13.394551758333332
2020-03-06,1.5,13.396364109999999
2020-03-06,2.0,13.391833230833333
2020-03-06,2.5,13.386396175833331
2020-03-06,3.0,13.381865296666668
2020-03-06,3.5,13.379146769166667
2020-03-06,4.0,13.376428241666666
2020-03-06,4.5,13.375522065833334
2020-03-06,5.0,13.376428241666666
2020-03-06,5.5,13.375522065833334
2020-03-06,6.0,13.373709714166667
2020-03-06,6.5,13.370991186666666
2020-03-06,7.0,13.370085010833334
2020-03-06,7.5,13.365554131666666
2020-03-06,8.0,13.365554131666666
2020-03-06,8.5,13.367366483333333
2020-03-06,9.0,13.363741779999998
2020-03-06,9.5,13.367366483333333
2020-03-06,10.0,13.365554131666666
2020-03-06,10.5,13.366460307499999
2020-03-06,11.0,13.367366483333333
2020-03-06,11.5,13.367366483333333
2020-03-06,12.0,13.367366483333333
2020-03-06,12.5,13.368272659166667
2020-03-06,13.0,13.368272659166667
2020-03-06,13.5,13.367366483333333
2020-03-06,14.0,13.365554131666666
2020-03-06,14.5,13.364647955833334
2020-03-06,15.0,13.366460307499999
2020-03-06,15.5,13.363741779999998
2020-03-06,16.0,13.361929428333333
2020-03-06,16.5,13.361929428333333
2020-03-06,17.0,13.363741779999998
2020-03-07,1.0,13.462061857916666
2020-03-07,1.5,13.476107583333333
2020-03-07,2.0,13.476107583333333
2020-03-07,2.5,13.462968033749998
2020-03-07,3.0,13.451187747916666
2020-03-07,3.5,13.437142022499998
2020-03-07,4.0,13.428080264166667
2020-03-07,4.5,13.421283945416667
2020-03-07,5.0,13.413581450833332
2020-03-07,5.5,13.409050571666667
2020-03-07,6.0,13.4045196925
2020-03-07,6.5,13.401801165
2020-03-07,7.0,13.398176461666663
2020-03-07,7.5,13.395457934166666
2020-03-07,8.0,13.396364109999999
2020-03-07,8.5,13.395004846249998
2020-03-07,9.0,13.394098670416666
2020-03-07,9.5,13.3936455825
2020-03-07,10.0,13.39228631875
2020-03-07,10.5,13.390473967083334
2020-03-07,11.0,13.390020879166668
2020-03-07,11.5,13.39228631875
2020-03-07,12.0,13.390473967083334
2020-03-07,12.5,13.389114703333332
2020-03-07,13.0,13.39228631875
2020-03-07,13.5,13.394551758333332
2020-03-07,14.0,13.395911022083332
2020-03-07,14.5,13.396364109999999
2020-03-07,15.0,13.3936455825
2020-03-07,15.5,13.392739406666667
2020-03-07,16.0,13.392739406666667
2020-03-07,16.5,13.396817197916665
2020-03-07,17.0,13.40044190125
2020-03-08,1.0,13.508729913333335
2020-03-08,1.5,13.507823737499999
2020-03-08,2.0,13.501933594583333
2020-03-08,2.5,13.501933594583333
2020-03-08,3.0,13.495590363749999
2020-03-08,3.5,13.491965660416668
2020-03-08,4.0,13.489700220833333
2020-03-08,4.5,13.486981693333334
2020-03-08,5.0,13.482903902083331
2020-03-08,5.5,13.47927919875
2020-03-08,6.0,13.476107583333333
2020-03-08,6.5,13.474295231666664
2020-03-08,7.0,13.471123616249999
2020-03-08,7.5,13.467952000833334
2020-03-08,8.0,13.465233473333331
2020-03-08,8.5,13.463874209583333
2020-03-08,9.0,13.463421121666666
2020-03-08,9.5,13.462061857916666
2020-03-08,10.0,13.462061857916666
2020-03-08,10.5,13.460702594166667
2020-03-08,11.0,13.461155682083334
2020-03-08,11.5,13.461155682083334
2020-03-08,12.0,13.457984066666668
2020-03-08,12.5,13.4534531875
2020-03-08,13.0,13.450281572083334
2020-03-08,13.5,13.450281572083334
2020-03-08,14.0,13.451187747916666
2020-03-08,14.5,13.45481245125
2020-03-08,15.0,13.455718627083332
2020-03-08,15.5,13.454359363333332
2020-03-08,16.0,13.451640835833333
2020-03-08,16.5,13.447109956666665
2020-03-08,17.0,13.4425790775
2020-03-09,1.0,13.567178254583332
2020-03-09,1.5,13.564459727083332
2020-03-09,2.0,13.559928847916668
2020-03-09,2.5,13.557210320416667
2020-03-09,3.0,13.553585617083332
2020-03-09,3.5,13.549960913749999
2020-03-09,4.0,13.54860165
2020-03-09,4.5,13.543617682916667
2020-03-09,5.0,13.5404460675
2020-03-09,5.5,13.53636827625
2020-03-09,6.0,13.534102836666667
2020-03-09,6.5,13.534102836666664
2020-03-09,7.0,13.531384309166667
2020-03-09,7.5,13.531384309166667
2020-03-09,8.0,13.530478133333332
2020-03-09,8.5,13.529118869583334
2020-03-09,9.0,13.527759605833333
2020-03-09,9.5,13.525494166249997
2020-03-09,10.0,13.52277563875
2020-03-09,10.5,13.522322550833332
2020-03-09,11.0,13.52005711125
2020-03-09,11.5,13.519150935416667
2020-03-09,12.0,13.515526232083332
2020-03-09,12.5,13.51462005625
2020-03-09,13.0,13.514166968333331
2020-03-09,13.5,13.51462005625
2020-03-09,14.0,13.512807704583333
2020-03-09,14.5,13.513260792499999
2020-03-09,15.0,13.513260792499999
2020-03-09,15.5,13.511448440833332
2020-03-09,16.0,13.510089177083334
2020-03-09,16.5,13.509183001250001
2020-03-09,17.0,13.510089177083334
2020-03-10,1.0,13.6111277825
2020-03-10,1.5,13.609768518749998
2020-03-10,2.0,13.608862342916666
2020-03-10,2.5,13.6056907275
2020-03-10,3.0,13.602519112083334
2020-03-10,3.5,13.59617588125
2020-03-10,4.0,13.594816617500001
2020-03-10,4.5,13.593457353749997
2020-03-10,5.0,13.587567210833333
2020-03-10,5.5,13.58484868333333
2020-03-10,6.0,13.579411628333332
2020-03-10,6.5,13.5785054525
2020-03-10,7.0,13.577599276666668
2020-03-10,7.5,13.574427661249999
2020-03-10,8.0,13.569896782083333
2020-03-10,8.5,13.568537518333335
2020-03-10,9.0,13.567631342499999
2020-03-10,9.5,13.56627207875
2020-03-10,10.0,13.564459727083332
2020-03-10,10.5,13.562647375416667
2020-03-10,11.0,13.563100463333333
2020-03-10,11.5,13.562194287499999
2020-03-10,12.0,13.56355355125
2020-03-10,12.5,13.561741199583333
2020-03-10,13.0,13.561288111666666
2020-03-10,13.5,13.56083502375
2020-03-10,14.0,13.562194287499999
2020-03-10,14.5,13.560381935833334
2020-03-10,15.0,13.562194287499999
2020-03-10,15.5,13.564006639166665
2020-03-10,16.0,13.561741199583333
2020-03-10,16.5,13.561741199583333
2020-03-10,17.0,13.562194287499999
2020-03-11,1.0,13.620189540833334
2020-03-11,1.5,13.618830277083335
2020-03-11,2.0,13.614299397916666
2020-03-11,2.5,13.611580870416667
2020-03-11,3.0,13.608862342916666
2020-03-11,3.5,13.60704999125
2020-03-11,4.0,13.604331463749999
2020-03-11,4.5,13.603425287916666
2020-03-11,5.0,13.6002536725
2020-03-11,5.5,13.598894408749999
2020-03-11,6.0,13.596628969166666
2020-03-11,6.5,13.593457353749997
2020-03-11,7.0,13.591645002083332
2020-03-11,7.5,13.591191914166664
2020-03-11,8.0,13.587114122916667
2020-03-11,8.5,13.585754859166668
2020-03-11,9.0,13.586207947083334
2020-03-11,9.5,13.583489419583332
2020-03-11,10.0,13.582583243749998
2020-03-11,10.5,13.5785054525
2020-03-11,11.0,13.578052364583334
2020-03-11,11.5,13.578052364583334
2020-03-11,12.0,13.575786924999997
2020-03-11,12.5,13.573068397499998
2020-03-11,13.0,13.573521485416665
2020-03-11,13.5,13.569896782083333
2020-03-11,14.0,13.569896782083333
2020-03-11,14.5,13.567631342499999
2020-03-11,15.0,13.56899060625
2020-03-11,15.5,13.567178254583332
2020-03-11,16.0,13.565818990833334
2020-03-11,16.5,13.56355355125
2020-03-11,17.0,13.561288111666666
2020-03-12,1.0,13.640125409166666
2020-03-12,1.5,13.637406881666667
2020-03-12,2.0,13.635594529999999
2020-03-12,2.5,13.634688354166665
2020-03-12,3.0,13.632422914583332
2020-03-12,3.5,13.630157474999999
2020-03-12,4.0,13.627438947500002
2020-03-12,4.5,13.624720420000001
2020-03-12,5.0,13.621095716666666
2020-03-12,5.5,13.618377189166665
2020-03-12,6.0,13.615658661666666
2020-03-12,6.5,13.614752485833332
2020-03-12,7.0,13.614752485833332
2020-03-12,7.5,13.611580870416667
2020-03-12,8.0,13.608409255
2020-03-12,8.5,13.608862342916666
2020-03-12,9.0,13.605237639583335
2020-03-12,9.5,13.604784551666665
2020-03-12,10.0,13.6056907275
2020-03-12,10.5,13.604784551666665
2020-03-12,11.0,13.603425287916666
2020-03-12,11.5,13.6029722
2020-03-12,12.0,13.601159848333332
2020-03-12,12.5,13.597535145
2020-03-12,13.0,13.597988232916666
2020-03-12,13.5,13.594816617500001
2020-03-12,14.0,13.593457353749997
2020-03-12,14.5,13.593910441666667
2020-03-12,15.0,13.592098089999999
2020-03-12,15.5,13.588020298750001
2020-03-12,16.0,13.58484868333333
2020-03-12,16.5,13.585301771250002
2020-03-12,17.0,13.583489419583332
2020-03-13,1.0,13.613393222083333
2020-03-13,1.5,13.6111277825
2020-03-13,2.0,13.609768518749998
2020-03-13,2.5,13.609315430833332
2020-03-13,3.0,13.606596903333333
2020-03-13,3.5,13.603878375833332
2020-03-13,4.0,13.600706760416665
2020-03-13,4.5,13.597535145
2020-03-13,5.0,13.597082057083334
2020-03-13,5.5,13.597535145
2020-03-13,6.0,13.593910441666667
2020-03-13,6.5,13.591191914166666
2020-03-13,7.0,13.588926474583333
2020-03-13,7.5,13.5893795625
2020-03-13,8.0,13.586661035
2020-03-13,8.5,13.586207947083334
2020-03-13,9.0,13.584395595416664
2020-03-13,9.5,13.582130155833331
2020-03-13,10.0,13.578958540416666
2020-03-13,10.5,13.578052364583334
2020-03-13,11.0,13.577146188750001
2020-03-13,11.5,13.575786924999997
2020-03-13,12.0,13.573974573333333
2020-03-13,12.5,13.573521485416665
2020-03-13,13.0,13.57170913375
2020-03-13,13.5,13.572162221666666
2020-03-13,14.0,13.571256045833334
2020-03-13,14.5,13.568537518333335
2020-03-13,15.0,13.568537518333335
2020-03-13,15.5,13.565365902916668
2020-03-13,16.0,13.564459727083332
2020-03-13,16.5,13.564006639166665
2020-03-13,17.0,13.561288111666666
2020-03-14,1.0,13.713978739583334
2020-03-14,1.5,13.711260212083332
2020-03-14,2.0,13.71035403625
2020-03-14,2.5,13.708994772499999
2020-03-14,3.0,13.706729332916666
2020-03-14,3.5,13.703104629583331
2020-03-14,4.0,13.698573750416667
2020-03-14,4.5,13.69404287125
2020-03-14,5.0,13.692230519583331
2020-03-14,5.5,13.687699640416668
2020-03-14,6.0,13.687699640416668
2020-03-14,6.5,13.685434200833333
2020-03-14,7.0,13.683168761249998
2020-03-14,7.5,13.679544057916667
2020-03-14,8.0,13.677278618333332
2020-03-14,8.5,13.676825530416666
2020-03-14,9.0,13.67501317875
2020-03-14,9.5,13.673653915
2020-03-14,10.0,13.672294651249999
2020-03-14,10.5,13.670482299583334
2020-03-14,11.0,13.670482299583334
2020-03-14,11.5,13.669576123749998
2020-03-14,12.0,13.669576123749998
2020-03-14,12.5,13.666857596249999
2020-03-14,13.0,13.666857596249999
2020-03-14,13.5,13.664592156666666
2020-03-14,14.0,13.663232892916666
2020-03-14,14.5,13.661420541249997
2020-03-14,15.0,13.660967453333331
2020-03-14,15.5,13.661420541249997
2020-03-14,16.0,13.660514365416665
2020-03-14,16.5,13.659608189583333
2020-03-14,17.0,13.658702013749998
2020-03-15,1.0,13.813204993333333
2020-03-15,1.5,13.814111169166665
2020-03-15,2.0,13.814564257083335
2020-03-15,2.5,13.810486465833332
2020-03-15,3.0,13.808674114166665
2020-03-15,3.5,13.808674114166665
2020-03-15,4.0,13.806408674583334
2020-03-15,4.5,13.804143235
2020-03-15,5.0,13.800971619583333
2020-03-15,5.5,13.799612355833332
2020-03-15,6.0,13.797800004166668
2020-03-15,6.5,13.796440740416665
2020-03-15,7.0,13.792362949166668
2020-03-15,7.5,13.788285157916665
2020-03-15,8.0,13.784660454583333
2020-03-15,8.5,13.782848102916667
2020-03-15,9.0,13.780129575416664
2020-03-15,9.5,13.779223399583332
2020-03-15,10.0,13.77831722375
2020-03-15,10.5,13.777864135833331
2020-03-15,11.0,13.776504872083333
2020-03-15,11.5,13.773786344583334
2020-03-15,12.0,13.771067817083331
2020-03-15,12.5,13.770614729166665
2020-03-15,13.0,13.767896201666666
2020-03-15,13.5,13.76291223458333
2020-03-15,14.0,13.760193707083332
2020-03-15,14.5,13.761099882916666
2020-03-15,15.0,13.757928267499999
2020-03-15,15.5,13.751131948749999
2020-03-15,16.0,13.74841342125
2020-03-15,16.5,13.74433563
2020-03-15,17.0,13.738898575
2020-03-16,1.0,13.804596322916666
2020-03-16,1.5,13.815017345000001
2020-03-16,2.0,13.81184572958333
2020-03-16,2.5,13.80958029
2020-03-16,3.0,13.806408674583334
2020-03-16,3.5,13.804596322916666
2020-03-16,4.0,13.804143235
2020-03-16,4.5,13.804143235
2020-03-16,5.0,13.801424707499999
2020-03-16,5.5,13.799612355833332
2020-03-16,6.0,13.800518531666667
2020-03-16,6.5,13.799612355833332
2020-03-16,7.0,13.799159267916666
2020-03-16,7.5,13.799159267916666
2020-03-16,8.0,13.800518531666667
2020-03-16,8.5,13.798253092083334
2020-03-16,9.0,13.797346916249998
2020-03-16,9.5,13.796440740416665
2020-03-16,10.0,13.797346916249998
2020-03-16,10.5,13.796893828333332
2020-03-16,11.0,13.79870618
2020-03-16,11.5,13.799612355833332
2020-03-16,12.0,13.79870618
2020-03-16,12.5,13.797346916249998
2020-03-16,13.0,13.797346916249998
2020-03-16,13.5,13.798253092083334
2020-03-16,14.0,13.800065443749999
2020-03-16,14.5,13.800518531666667
2020-03-16,15.0,13.800065443749999
2020-03-16,15.5,13.799159267916666
2020-03-16,16.0,13.796893828333332
2020-03-16,16.5,13.797800004166668
2020-03-16,17.0,13.796893828333332
2020-03-17,1.0,13.873465686249999
2020-03-17,1.5,13.873918774166665
2020-03-17,2.0,13.871653334583334
2020-03-17,2.5,13.871200246666664
2020-03-17,3.0,13.869840982916665
2020-03-17,3.5,13.869387895
2020-03-17,4.0,13.867575543333333
2020-03-17,4.5,13.862138488333333
2020-03-17,5.0,13.863044664166667
2020-03-17,5.5,13.862591576249999
2020-03-17,6.0,13.861232312499999
2020-03-17,6.5,13.858513785
2020-03-17,7.0,13.857154521249997
2020-03-17,7.5,13.856701433333331
2020-03-17,8.0,13.855795257499999
2020-03-17,8.5,13.856701433333331
2020-03-17,9.0,13.853982905833332
2020-03-17,9.5,13.854889081666666
2020-03-17,10.0,13.85443599375
2020-03-17,10.5,13.855795257499999
2020-03-17,11.0,13.853529817916666
2020-03-17,11.5,13.85443599375
2020-03-17,12.0,13.856701433333331
2020-03-17,12.5,13.855795257499999
2020-03-17,13.0,13.855342169583333
2020-03-17,13.5,13.852623642083334
2020-03-17,14.0,13.851264378333335
2020-03-17,14.5,13.849905114583333
2020-03-17,15.0,13.847639674999998
2020-03-17,15.5,13.846733499166666
2020-03-17,16.0,13.844014971666667
2020-03-17,16.5,13.842655707916666
2020-03-17,17.0,13.840390268333334
2020-03-18,1.0,13.850811290416665
2020-03-18,1.5,13.84854585083333
2020-03-18,2.0,13.84899893875
2020-03-18,2.5,13.846733499166666
2020-03-18,3.0,13.84854585083333
2020-03-18,3.5,13.847639674999998
2020-03-18,4.0,13.847639674999998
2020-03-18,4.5,13.845374235416665
2020-03-18,5.0,13.844014971666667
2020-03-18,5.5,13.84084335625
2020-03-18,6.0,13.838124828749999
2020-03-18,6.5,13.836312477083332
2020-03-18,7.0,13.834953213333334
2020-03-18,7.5,13.831781597916669
2020-03-18,8.0,13.832687773750001
2020-03-18,8.5,13.832234685833335
2020-03-18,9.0,13.829969246249998
2020-03-18,9.5,13.829516158333332
2020-03-18,10.0,13.829516158333332
2020-03-18,10.5,13.8286099825
2020-03-18,11.0,13.828156894583332
2020-03-18,11.5,13.826344542916667
2020-03-18,12.0,13.825891455
2020-03-18,12.5,13.824079103333334
2020-03-18,13.0,13.823626015416668
2020-03-18,13.5,13.822719839583332
2020-03-18,14.0,13.819548224166665
2020-03-18,14.5,13.8204544
2020-03-18,15.0,13.818642048333333
2020-03-18,15.5,13.818188960416666
2020-03-18,16.0,13.814564257083335
2020-03-18,16.5,13.8122988175
2020-03-18,17.0,13.810033377916666
2020-03-19,1.0,13.916509038333334
2020-03-19,1.5,13.917868302083333
2020-03-19,2.0,13.917868302083333
2020-03-19,2.5,13.916055950416665
2020-03-19,3.0,13.915602862499998
2020-03-19,3.5,13.91424359875
2020-03-19,4.0,13.912884335
2020-03-19,4.5,13.913790510833334
2020-03-19,5.0,13.912884335
2020-03-19,5.5,13.911978159166667
2020-03-19,6.0,13.91152507125
2020-03-19,6.5,13.910618895416665
2020-03-19,7.0,13.911071983333335
2020-03-19,7.5,13.909259631666666
2020-03-19,8.0,13.90880654375
2020-03-19,8.5,13.906994192083332
2020-03-19,9.0,13.905181840416667
2020-03-19,9.5,13.906994192083332
2020-03-19,10.0,13.907447279999998
2020-03-19,10.5,13.905634928333333
2020-03-19,11.0,13.905634928333333
2020-03-19,11.5,13.90608801625
2020-03-19,12.0,13.906541104166665
2020-03-19,12.5,13.905634928333333
2020-03-19,13.0,13.905181840416667
2020-03-19,13.5,13.904275664583333
2020-03-19,14.0,13.902010225
2020-03-19,14.5,13.902916400833334
2020-03-19,15.0,13.900197873333333
2020-03-19,15.5,13.899744785416667
2020-03-19,16.0,13.897932433749999
2020-03-19,16.5,13.897026257916666
2020-03-19,17.0,13.897026257916666
2020-03-20,1.0,13.966801797083331
2020-03-20,1.5,13.966348709166665
2020-03-20,2.0,13.966348709166665
2020-03-20,2.5,13.966348709166665
2020-03-20,3.0,13.965442533333333
2020-03-20,3.5,13.964989445416666
2020-03-20,4.0,13.962270917916667
2020-03-20,4.5,13.961364742083333
2020-03-20,5.0,13.963630181666666
2020-03-20,5.5,13.964083269583332
2020-03-20,6.0,13.962270917916667
2020-03-20,6.5,13.960911654166667
2020-03-20,7.0,13.960005478333334
2020-03-20,7.5,13.961364742083333
2020-03-20,8.0,13.96045856625
2020-03-20,8.5,13.96317709375
2020-03-20,9.0,13.965442533333333
2020-03-20,9.5,13.962724005833334
2020-03-20,10.0,13.962724005833334
2020-03-20,10.5,13.962270917916667
2020-03-20,11.0,13.962270917916667
2020-03-20,11.5,13.964083269583332
2020-03-20,12.0,13.964083269583332
2020-03-20,12.5,13.964083269583332
2020-03-20,13.0,13.96317709375
2020-03-20,13.5,13.964536357499998
2020-03-20,14.0,13.964083269583332
2020-03-20,14.5,13.965895621249999
2020-03-20,15.0,13.964083269583332
2020-03-20,15.5,13.964989445416666
2020-03-20,16.0,13.964989445416666
2020-03-20,16.5,13.963630181666666
2020-03-20,17.0,13.961364742083333
2020-03-21,1.0,14.054700852916666
2020-03-21,1.5,14.052435413333335
2020-03-21,2.0,14.051982325416665
2020-03-21,2.5,14.051529237499999
2020-03-21,3.0,14.052435413333335
2020-03-21,3.5,14.050623061666666
2020-03-21,4.0,14.049263797916666
2020-03-21,4.5,14.049716885833334
2020-03-21,5.0,14.046998358333333
2020-03-21,5.5,14.048357622083332
2020-03-21,6.0,14.047904534166666
2020-03-21,6.5,14.04745144625
2020-03-21,7.0,14.046545270416665
2020-03-21,7.5,14.046092182499999
2020-03-21,8.0,14.045186006666667
2020-03-21,8.5,14.046545270416667
2020-03-21,9.0,14.044279830833334
2020-03-21,9.5,14.045639094583333
2020-03-21,10.0,14.043826742916664
2020-03-21,10.5,14.041561303333333
2020-03-21,11.0,14.042920567083332
2020-03-21,11.5,14.040655127499999
2020-03-21,12.0,14.041108215416667
2020-03-21,12.5,14.040655127499999
2020-03-21,13.0,14.038842775833334
2020-03-21,13.5,14.03929586375
2020-03-21,14.0,14.038389687916666
2020-03-21,14.5,14.03657733625
2020-03-21,15.0,14.035218072500001
2020-03-21,15.5,14.033858808749999
2020-03-21,16.0,14.03657733625
2020-03-21,16.5,14.038842775833334
2020-03-21,17.0,14.03657733625
2020-03-22,1.0,14.242732338333333
2020-03-22,1.5,14.251794096666666
2020-03-22,2.0,14.249528657083333
2020-03-22,2.5,14.244544689999998
2020-03-22,3.0,14.237295283333333
2020-03-22,3.5,14.227780437083332
2020-03-22,4.0,14.223249557916667
2020-03-22,4.5,14.213281623749998
2020-03-22,5.0,14.211469272083333
2020-03-22,5.5,14.2092038325
2020-03-22,6.0,14.201954425833332
2020-03-22,6.5,14.1983297225
2020-03-22,7.0,14.194705019166665
2020-03-22,7.5,14.185190172916665
2020-03-22,8.0,14.181112381666667
2020-03-22,8.5,14.179300029999999
2020-03-22,9.0,14.173862974999999
2020-03-22,9.5,14.170691359583332
2020-03-22,10.0,14.168425919999999
2020-03-22,10.5,14.167519744166666
2020-03-22,11.0,14.163895040833333
2020-03-22,11.5,14.157551810000001
2020-03-22,12.0,14.153927106666664
2020-03-22,12.5,14.1493962275
2020-03-22,13.0,14.146224612083333
2020-03-22,13.5,14.141240645
2020-03-22,14.0,14.133538150416666
2020-03-22,14.5,14.130819622916666
2020-03-22,15.0,14.126288743749999
2020-03-22,15.5,14.121757864583333
2020-03-22,16.0,14.11269610625
2020-03-22,16.5,14.106805963333333
2020-03-22,17.0,14.104993611666666
2020-03-23,1.0,14.252700272499998
2020-03-23,1.5,14.250887920833334
2020-03-23,2.0,14.249981745
2020-03-23,2.5,14.250434832916666
2020-03-23,3.0,14.249075569166667
2020-03-23,3.5,14.249075569166667
2020-03-23,4.0,14.245903953749998
2020-03-23,4.5,14.243638514166665
2020-03-23,5.0,14.24318542625
2020-03-23,5.5,14.239560722916668
2020-03-23,6.0,14.23774837125
2020-03-23,6.5,14.234123667916666
2020-03-23,7.0,14.23231131625
2020-03-23,7.5,14.228233525
2020-03-23,8.0,14.227780437083332
2020-03-23,8.5,14.2255149975
2020-03-23,9.0,14.225061909583331
2020-03-23,9.5,14.222343382083334
2020-03-23,10.0,14.218265590833333
2020-03-23,10.5,14.215547063333332
2020-03-23,11.0,14.213734711666667
2020-03-23,11.5,14.214187799583334
2020-03-23,12.0,14.2092038325
2020-03-23,12.5,14.206485305000001
2020-03-23,13.0,14.207391480833333
2020-03-23,13.5,14.203766777499998
2020-03-23,14.0,14.204219865416665
2020-03-23,14.5,14.201501337916666
2020-03-23,15.0,14.20104825
2020-03-23,15.5,14.202407513749998
2020-03-23,16.0,14.1983297225
2020-03-23,16.5,14.195611194999998
2020-03-23,17.0,14.191986491666666
2020-03-24,1.0,14.27037070125
2020-03-24,1.5,14.2690114375
2020-03-24,2.0,14.2690114375
2020-03-24,2.5,14.268105261666667
2020-03-24,3.0,14.268105261666667
2020-03-24,3.5,14.264027470416664
2020-03-24,4.0,14.262668206666666
2020-03-24,4.5,14.262668206666666
2020-03-24,5.0,14.26221511875
2020-03-24,5.5,14.261308942916665
2020-03-24,6.0,14.259043503333334
2020-03-24,6.5,14.2581373275
2020-03-24,7.0,14.257684239583334
2020-03-24,7.5,14.257231151666668
2020-03-24,8.0,14.256324975833335
2020-03-24,8.5,14.252700272499998
2020-03-24,9.0,14.251794096666666
2020-03-24,9.5,14.249528657083333
2020-03-24,10.0,14.24862248125
2020-03-24,10.5,14.247263217499999
2020-03-24,11.0,14.246810129583332
2020-03-24,11.5,14.244997777916664
2020-03-24,12.0,14.244091602083332
2020-03-24,12.5,14.242279250416665
2020-03-24,13.0,14.240919986666666
2020-03-24,13.5,14.240919986666666
2020-03-24,14.0,14.23774837125
2020-03-24,14.5,14.236842195416667
2020-03-24,15.0,14.234576755833332
2020-03-24,15.5,14.23231131625
2020-03-24,16.0,14.23231131625
2020-03-24,16.5,14.230498964583331
2020-03-24,17.0,14.227327349166666
2020-03-25,1.0,14.259043503333334
2020-03-25,1.5,14.261308942916665
2020-03-25,2.0,14.259043503333334
2020-03-25,2.5,14.258590415416666
2020-03-25,3.0,14.259043503333334
2020-03-25,3.5,14.257231151666668
2020-03-25,4.0,14.256778063750001
2020-03-25,4.5,14.254965712083331
2020-03-25,5.0,14.253606448333333
2020-03-25,5.5,14.254059536249999
2020-03-25,6.0,14.252247184583332
2020-03-25,6.5,14.24862248125
2020-03-25,7.0,14.248169393333335
2020-03-25,7.5,14.247263217499999
2020-03-25,8.0,14.245903953749998
2020-03-25,8.5,14.246357041666666
2020-03-25,9.0,14.245903953749998
2020-03-25,9.5,14.246357041666666
2020-03-25,10.0,14.244091602083332
2020-03-25,10.5,14.24318542625
2020-03-25,11.0,14.244544689999998
2020-03-25,11.5,14.24046689875
2020-03-25,12.0,14.238654547083332
2020-03-25,12.5,14.237295283333333
2020-03-25,13.0,14.237295283333333
2020-03-25,13.5,14.236389107499997
2020-03-25,14.0,14.235482931666665
2020-03-25,14.5,14.233670579999998
2020-03-25,15.0,14.23231131625
2020-03-25,15.5,14.233217492083332
2020-03-25,16.0,14.233670579999998
2020-03-25,16.5,14.23231131625
